a, b, c, d, e, f
2, 5502, Note_on_c, 0, 83, 0
2, 5535, Note_on_c, 0, 69, 80
2, 5535, Note_on_c, 0, 81, 80
2, 5537, Note_on_c, 0, 55, 0
2, 5559, Note_on_c, 0, 81, 0
2, 5559, Note_on_c, 0, 69, 0
2, 5569, Note_on_c, 0, 54, 80
2, 5571, Note_on_c, 0, 45, 80
2, 5571, Note_on_c, 0, 68, 80
2, 5571, Note_on_c, 0, 80, 80
2, 5578, Control_c, 0, 64, 127
2, 5597, Note_on_c, 0, 45, 0
2, 5601, Note_on_c, 0, 80, 0
2, 5601, Note_on_c, 0, 68, 0
2, 5634, Note_on_c, 0, 69, 80
2, 5636, Note_on_c, 0, 54, 0
2, 5636, Note_on_c, 0, 77, 80
2, 5636, Note_on_c, 0, 81, 80
2, 5649, Control_c, 0, 64, 0
2, 5660, Note_on_c, 0, 69, 0
2, 5664, Note_on_c, 0, 81, 0
2, 5664, Note_on_c, 0, 77, 0
2, 5670, Note_on_c, 0, 50, 80
2, 5670, Note_on_c, 0, 57, 80
2, 5670, Note_on_c, 0, 60, 80
2, 5670, Note_on_c, 0, 62, 80
2, 5670, Note_on_c, 0, 68, 80
2, 5670, Note_on_c, 0, 78, 80
2, 5672, Note_on_c, 0, 54, 80
2, 5672, Note_on_c, 0, 80, 80
2, 5694, Note_on_c, 0, 78, 0
2, 5694, Note_on_c, 0, 62, 0
2, 5694, Note_on_c, 0, 60, 0
2, 5694, Note_on_c, 0, 57, 0
2, 5694, Note_on_c, 0, 68, 0
2, 5698, Note_on_c, 0, 80, 0
2, 5727, Note_on_c, 0, 81, 80
2, 5729, Note_on_c, 0, 50, 0
2, 5729, Note_on_c, 0, 69, 80
2, 5729, Note_on_c, 0, 78, 80
2, 5755, Note_on_c, 0, 78, 0
2, 5755, Note_on_c, 0, 69, 0
2, 5755, Note_on_c, 0, 81, 0
2, 5763, Note_on_c, 0, 38, 80
2, 5767, Note_on_c, 0, 76, 80
2, 5769, Note_on_c, 0, 88, 80
2, 5793, Note_on_c, 0, 88, 0
2, 5793, Note_on_c, 0, 76, 0
2, 5793, Note_on_c, 0, 38, 0
2, 5817, Note_on_c, 0, 54, 0
2, 5826, Note_on_c, 0, 75, 80
2, 5826, Note_on_c, 0, 87, 80
2, 5856, Note_on_c, 0, 87, 0
2, 5856, Note_on_c, 0, 75, 0
2, 5865, Note_on_c, 0, 54, 80
2, 5865, Note_on_c, 0, 57, 80
2, 5865, Note_on_c, 0, 60, 80
2, 5865, Note_on_c, 0, 62, 80
2, 5865, Note_on_c, 0, 86, 80
2, 5867, Note_on_c, 0, 74, 80
2, 5893, Note_on_c, 0, 62, 0
2, 5893, Note_on_c, 0, 60, 0
2, 5893, Note_on_c, 0, 54, 0
2, 5893, Note_on_c, 0, 57, 0
2, 5904, Note_on_c, 0, 74, 0
2, 5905, Note_on_c, 0, 86, 0
2, 5927, Note_on_c, 0, 73, 80
2, 5928, Note_on_c, 0, 85, 80
2, 5954, Note_on_c, 0, 85, 0
2, 5954, Note_on_c, 0, 73, 0
2, 5963, Note_on_c, 0, 78, 80
2, 5963, Note_on_c, 0, 84, 80
2, 5965, Note_on_c, 0, 72, 80
2, 5969, Note_on_c, 0, 45, 80
2, 5969, Note_on_c, 0, 57, 80
2, 5974, Control_c, 0, 64, 127
2, 5989, Note_on_c, 0, 72, 0
2, 5989, Note_on_c, 0, 78, 0
2, 5991, Note_on_c, 0, 84, 0
2, 6003, Note_on_c, 0, 45, 0
2, 6025, Note_on_c, 0, 71, 80
2, 6025, Note_on_c, 0, 78, 80
2, 6025, Note_on_c, 0, 83, 80
2, 6029, Note_on_c, 0, 57, 0
2, 6040, Note_on_c, 0, 78, 0
2, 6040, Control_c, 0, 64, 0
2, 6052, Note_on_c, 0, 71, 0
2, 6056, Note_on_c, 0, 83, 0
2, 6061, Note_on_c, 0, 54, 80
2, 6061, Note_on_c, 0, 60, 80
2, 6061, Note_on_c, 0, 72, 80
2, 6065, Note_on_c, 0, 57, 80
2, 6065, Note_on_c, 0, 62, 80
2, 6065, Note_on_c, 0, 78, 80
2, 6065, Note_on_c, 0, 84, 80
2, 6086, Note_on_c, 0, 62, 0
2, 6086, Note_on_c, 0, 72, 0
2, 6086, Note_on_c, 0, 54, 0
2, 6088, Note_on_c, 0, 60, 0
2, 6090, Note_on_c, 0, 84, 0
2, 6092, Note_on_c, 0, 78, 0
2, 6120, Note_on_c, 0, 76, 80
2, 6124, Note_on_c, 0, 88, 80
2, 6159, Note_on_c, 0, 38, 80
2, 6183, Note_on_c, 0, 76, 0
2, 6185, Note_on_c, 0, 38, 0
2, 6187, Note_on_c, 0, 88, 0
2, 6209, Note_on_c, 0, 57, 0
2, 6216, Note_on_c, 0, 78, 80
2, 6216, Note_on_c, 0, 86, 80
2, 6219, Note_on_c, 0, 74, 80
2, 6219, Note_on_c, 0, 81, 80
2, 6233, Note_on_c, 0, 81, 0
2, 6233, Note_on_c, 0, 78, 0
2, 6245, Note_on_c, 0, 74, 0
2, 6245, Note_on_c, 0, 86, 0
2, 6254, Note_on_c, 0, 54, 80
2, 6254, Note_on_c, 0, 57, 80
2, 6254, Note_on_c, 0, 60, 80
2, 6254, Note_on_c, 0, 72, 80
2, 6254, Note_on_c, 0, 78, 80
2, 6254, Note_on_c, 0, 84, 80
2, 6256, Note_on_c, 0, 81, 80
2, 6278, Note_on_c, 0, 78, 0
2, 6278, Note_on_c, 0, 54, 0
2, 6280, Note_on_c, 0, 72, 0
2, 6280, Note_on_c, 0, 81, 0
2, 6284, Note_on_c, 0, 57, 0
2, 6284, Note_on_c, 0, 84, 0
2, 6314, Note_on_c, 0, 69, 80
2, 6316, Note_on_c, 0, 81, 80
2, 6329, Note_on_c, 0, 60, 0
2, 6341, Note_on_c, 0, 69, 0
2, 6345, Note_on_c, 0, 81, 0
2, 6354, Note_on_c, 0, 50, 80
2, 6354, Note_on_c, 0, 59, 80
2, 6354, Note_on_c, 0, 72, 80
2, 6354, Note_on_c, 0, 77, 80
2, 6354, Note_on_c, 0, 84, 80
2, 6362, Control_c, 0, 64, 127
2, 6380, Note_on_c, 0, 50, 0
2, 6402, Note_on_c, 0, 72, 0
2, 6406, Note_on_c, 0, 59, 0
2, 6406, Note_on_c, 0, 77, 0
2, 6406, Note_on_c, 0, 84, 0
2, 6432, Control_c, 0, 64, 0
2, 6453, Note_on_c, 0, 55, 80
2, 6453, Note_on_c, 0, 59, 80
2, 6453, Note_on_c, 0, 62, 80
2, 6453, Note_on_c, 0, 65, 80
2, 6453, Note_on_c, 0, 71, 80
2, 6453, Note_on_c, 0, 77, 80
2, 6453, Note_on_c, 0, 83, 80
2, 6455, Note_on_c, 0, 79, 80
2, 6476, Note_on_c, 0, 55, 0
2, 6478, Note_on_c, 0, 79, 0
2, 6478, Note_on_c, 0, 71, 0
2, 6478, Note_on_c, 0, 62, 0
2, 6478, Note_on_c, 0, 65, 0
2, 6478, Note_on_c, 0, 77, 0
2, 6481, Note_on_c, 0, 83, 0
2, 6551, Note_on_c, 0, 43, 80
2, 6552, Note_on_c, 0, 70, 80
2, 6552, Note_on_c, 0, 77, 80
2, 6552, Note_on_c, 0, 82, 80
2, 6575, Note_on_c, 0, 70, 0
2, 6578, Note_on_c, 0, 43, 0
2, 6580, Note_on_c, 0, 82, 0
2, 6580, Note_on_c, 0, 77, 0
2, 6611, Note_on_c, 0, 71, 80
2, 6615, Note_on_c, 0, 59, 0
2, 6615, Note_on_c, 0, 77, 80
2, 6615, Note_on_c, 0, 79, 80
2, 6615, Note_on_c, 0, 83, 80
2, 6651, Note_on_c, 0, 55, 80
2, 6651, Note_on_c, 0, 59, 80
2, 6651, Note_on_c, 0, 62, 80
2, 6651, Note_on_c, 0, 65, 80
2, 6673, Note_on_c, 0, 65, 0
2, 6673, Note_on_c, 0, 62, 0
2, 6673, Note_on_c, 0, 55, 0
2, 6673, Note_on_c, 0, 77, 0
2, 6673, Note_on_c, 0, 71, 0
2, 6673, Note_on_c, 0, 79, 0
2, 6673, Note_on_c, 0, 59, 0
2, 6678, Note_on_c, 0, 83, 0
2, 6706, Note_on_c, 0, 66, 80
2, 6708, Note_on_c, 0, 76, 80
2, 6712, Note_on_c, 0, 72, 80
2, 6748, Note_on_c, 0, 45, 80
2, 6748, Note_on_c, 0, 57, 80
2, 6759, Control_c, 0, 64, 127
2, 6798, Note_on_c, 0, 45, 0
2, 6814, Note_on_c, 0, 57, 0
2, 6824, Control_c, 0, 64, 0
2, 6848, Note_on_c, 0, 54, 80
2, 6848, Note_on_c, 0, 57, 80
2, 6848, Note_on_c, 0, 60, 80
2, 6848, Note_on_c, 0, 62, 80
2, 6872, Note_on_c, 0, 62, 0
2, 6872, Note_on_c, 0, 54, 0
2, 6872, Note_on_c, 0, 60, 0
2, 6918, Note_on_c, 0, 57, 0
2, 6942, Note_on_c, 0, 43, 80
2, 6942, Note_on_c, 0, 55, 80
2, 6966, Note_on_c, 0, 43, 0
2, 6988, Note_on_c, 0, 72, 0
2, 6988, Note_on_c, 0, 66, 0
2, 6988, Note_on_c, 0, 76, 0
2, 7038, Note_on_c, 0, 62, 80
2, 7040, Note_on_c, 0, 59, 80
2, 7040, Note_on_c, 0, 65, 80
2, 7040, Note_on_c, 0, 67, 80
2, 7040, Note_on_c, 0, 71, 80
2, 7040, Note_on_c, 0, 74, 80
2, 7062, Note_on_c, 0, 59, 0
2, 7062, Note_on_c, 0, 55, 0
2, 7062, Note_on_c, 0, 62, 0
2, 7064, Note_on_c, 0, 67, 0
2, 7064, Note_on_c, 0, 65, 0
2, 7064, Note_on_c, 0, 71, 0
2, 7064, Note_on_c, 0, 74, 0
2, 7097, Note_on_c, 0, 67, 80
2, 7123, Note_on_c, 0, 67, 0
2, 7129, Control_c, 0, 64, 127
2, 7129, Note_on_c, 0, 48, 80
2, 7131, Note_on_c, 0, 60, 80
2, 7177, Note_on_c, 0, 60, 0
2, 7177, Note_on_c, 0, 48, 0
2, 7186, Note_on_c, 0, 72, 80
2, 7188, Note_on_c, 0, 67, 80
2, 7192, Control_c, 0, 64, 0
2, 7204, Note_on_c, 0, 67, 0
2, 7217, Note_on_c, 0, 72, 0
2, 7225, Note_on_c, 0, 55, 80
2, 7225, Note_on_c, 0, 60, 80
2, 7225, Note_on_c, 0, 64, 80
2, 7225, Note_on_c, 0, 67, 80
2, 7225, Note_on_c, 0, 74, 80
2, 7251, Note_on_c, 0, 74, 0
2, 7251, Note_on_c, 0, 64, 0
2, 7251, Note_on_c, 0, 55, 0
2, 7251, Note_on_c, 0, 60, 0
2, 7251, Note_on_c, 0, 67, 0
2, 7288, Note_on_c, 0, 67, 80
2, 7288, Note_on_c, 0, 76, 80
2, 7316, Note_on_c, 0, 76, 0
2, 7316, Note_on_c, 0, 67, 0
2, 7328, Note_on_c, 0, 43, 80
2, 7328, Note_on_c, 0, 55, 80
2, 7328, Note_on_c, 0, 65, 80
2, 7328, Note_on_c, 0, 71, 80
2, 7328, Note_on_c, 0, 74, 80
2, 7328, Note_on_c, 0, 77, 80
2, 7350, Note_on_c, 0, 74, 0
2, 7350, Note_on_c, 0, 71, 0
2, 7352, Note_on_c, 0, 55, 0
2, 7354, Note_on_c, 0, 43, 0
2, 7354, Note_on_c, 0, 77, 0
2, 7354, Note_on_c, 0, 65, 0
2, 7389, Note_on_c, 0, 67, 80
2, 7389, Note_on_c, 0, 79, 80
2, 7415, Note_on_c, 0, 79, 0
2, 7415, Note_on_c, 0, 67, 0
2, 7425, Note_on_c, 0, 59, 80
2, 7425, Note_on_c, 0, 62, 80
2, 7425, Note_on_c, 0, 69, 80
2, 7425, Note_on_c, 0, 81, 80
2, 7427, Note_on_c, 0, 65, 80
2, 7429, Note_on_c, 0, 55, 80
2, 7453, Note_on_c, 0, 81, 0
2, 7453, Note_on_c, 0, 69, 0
2, 7488, Note_on_c, 0, 65, 0
2, 7488, Note_on_c, 0, 59, 0
2, 7488, Note_on_c, 0, 55, 0
2, 7488, Note_on_c, 0, 62, 0
2, 7488, Note_on_c, 0, 71, 80
2, 7488, Note_on_c, 0, 83, 80
2, 7515, Note_on_c, 0, 71, 0
2, 7519, Note_on_c, 0, 83, 0
2, 7524, Note_on_c, 0, 72, 80
2, 7526, Note_on_c, 0, 52, 80
2, 7526, Note_on_c, 0, 60, 80
2, 7528, Note_on_c, 0, 55, 80
2, 7528, Note_on_c, 0, 76, 80
2, 7528, Note_on_c, 0, 79, 80
2, 7528, Note_on_c, 0, 84, 80
2, 7535, Control_c, 0, 64, 127
2, 7548, Note_on_c, 0, 55, 0
2, 7548, Note_on_c, 0, 72, 0
2, 7550, Note_on_c, 0, 60, 0
2, 7550, Note_on_c, 0, 76, 0
2, 7550, Note_on_c, 0, 52, 0
2, 7550, Note_on_c, 0, 79, 0
2, 7554, Note_on_c, 0, 84, 0
2, 7584, Note_on_c, 0, 84, 80
2, 7586, Note_on_c, 0, 52, 80
2, 7586, Note_on_c, 0, 55, 80
2, 7586, Note_on_c, 0, 60, 80
2, 7586, Note_on_c, 0, 72, 80
2, 7586, Note_on_c, 0, 76, 80
2, 7586, Note_on_c, 0, 79, 80
2, 7599, Note_on_c, 0, 76, 0
2, 7599, Control_c, 0, 64, 0
2, 7601, Note_on_c, 0, 79, 0
2, 7611, Note_on_c, 0, 60, 0
2, 7611, Note_on_c, 0, 55, 0
2, 7611, Note_on_c, 0, 72, 0
2, 7613, Note_on_c, 0, 52, 0
2, 7615, Note_on_c, 0, 84, 0
2, 7624, Note_on_c, 0, 53, 80
2, 7624, Note_on_c, 0, 59, 80
2, 7624, Note_on_c, 0, 71, 80
2, 7624, Note_on_c, 0, 76, 80
2, 7624, Note_on_c, 0, 79, 80
2, 7624, Note_on_c, 0, 83, 80
2, 7626, Note_on_c, 0, 50, 80
2, 7671, Note_on_c, 0, 50, 0
2, 7671, Note_on_c, 0, 59, 0
2, 7671, Note_on_c, 0, 76, 0
2, 7671, Note_on_c, 0, 71, 0
2, 7671, Note_on_c, 0, 53, 0
2, 7671, Note_on_c, 0, 79, 0
2, 7676, Note_on_c, 0, 83, 0
2, 7721, Note_on_c, 0, 48, 80
2, 7721, Note_on_c, 0, 52, 80
2, 7721, Note_on_c, 0, 57, 80
2, 7721, Note_on_c, 0, 76, 80
2, 7723, Note_on_c, 0, 69, 80
2, 7727, Note_on_c, 0, 81, 80
2, 7783, Note_on_c, 0, 69, 0
2, 7783, Note_on_c, 0, 48, 0
2, 7787, Note_on_c, 0, 76, 0
2, 7787, Note_on_c, 0, 57, 0
2, 7787, Note_on_c, 0, 81, 0
2, 7798, Note_on_c, 0, 52, 0
2, 7820, Note_on_c, 0, 47, 80
2, 7820, Note_on_c, 0, 50, 80
2, 7820, Note_on_c, 0, 55, 80
2, 7824, Note_on_c, 0, 67, 80
2, 7824, Note_on_c, 0, 74, 80
2, 7824, Note_on_c, 0, 79, 80
2, 7846, Note_on_c, 0, 55, 0
2, 7848, Note_on_c, 0, 47, 0
2, 7848, Note_on_c, 0, 50, 0
2, 7882, Note_on_c, 0, 52, 80
2, 7882, Note_on_c, 0, 55, 80
2, 7882, Note_on_c, 0, 60, 80
2, 7884, Note_on_c, 0, 67, 0
2, 7884, Note_on_c, 0, 79, 0
2, 7886, Note_on_c, 0, 74, 0
2, 7915, Control_c, 0, 64, 127
2, 7968, Note_on_c, 0, 60, 0
2, 7968, Note_on_c, 0, 55, 0
2, 7969, Note_on_c, 0, 52, 0
2, 7980, Note_on_c, 0, 67, 80
2, 7980, Note_on_c, 0, 76, 80
2, 7980, Note_on_c, 0, 79, 80
2, 7984, Control_c, 0, 64, 0
2, 7996, Note_on_c, 0, 76, 0
2, 8009, Note_on_c, 0, 79, 0
2, 8009, Note_on_c, 0, 67, 0
2, 8021, Note_on_c, 0, 55, 80
2, 8021, Note_on_c, 0, 60, 80
2, 8021, Note_on_c, 0, 64, 80
2, 8021, Note_on_c, 0, 69, 80
2, 8021, Note_on_c, 0, 76, 80
2, 8021, Note_on_c, 0, 81, 80
2, 8041, Note_on_c, 0, 60, 0
2, 8043, Note_on_c, 0, 55, 0
2, 8043, Note_on_c, 0, 64, 0
2, 8069, Note_on_c, 0, 69, 0
2, 8069, Note_on_c, 0, 76, 0
2, 8069, Note_on_c, 0, 81, 0
2, 8114, Note_on_c, 0, 48, 80
2, 8116, Note_on_c, 0, 55, 80
2, 8116, Note_on_c, 0, 71, 80
2, 8118, Note_on_c, 0, 83, 80
2, 8164, Note_on_c, 0, 83, 0
2, 8164, Note_on_c, 0, 71, 0
2, 8173, Note_on_c, 0, 55, 0
2, 8175, Note_on_c, 0, 48, 0
2, 8209, Note_on_c, 0, 55, 80
2, 8209, Note_on_c, 0, 60, 80
2, 8209, Note_on_c, 0, 64, 80
2, 8209, Note_on_c, 0, 72, 80
2, 8213, Note_on_c, 0, 84, 80
2, 8235, Note_on_c, 0, 72, 0
2, 8235, Note_on_c, 0, 64, 0
2, 8235, Note_on_c, 0, 55, 0
2, 8235, Note_on_c, 0, 60, 0
2, 8239, Note_on_c, 0, 84, 0
2, 8272, Note_on_c, 0, 72, 80
2, 8272, Note_on_c, 0, 76, 80
2, 8272, Note_on_c, 0, 84, 80
2, 8276, Note_on_c, 0, 79, 80
2, 8306, Control_c, 0, 64, 127
2, 8308, Note_on_c, 0, 52, 80
2, 8310, Note_on_c, 0, 43, 80
2, 8312, Note_on_c, 0, 79, 0
2, 8332, Note_on_c, 0, 72, 0
2, 8334, Note_on_c, 0, 76, 0
2, 8334, Note_on_c, 0, 84, 0
2, 8336, Note_on_c, 0, 43, 0
2, 8349, Note_on_c, 0, 79, 80
2, 8359, Note_on_c, 0, 80, 80
2, 8370, Note_on_c, 0, 79, 0
2, 8372, Note_on_c, 0, 52, 0
2, 8372, Note_on_c, 0, 81, 80
2, 8374, Control_c, 0, 64, 0
2, 8382, Note_on_c, 0, 82, 80
2, 8386, Note_on_c, 0, 80, 0
2, 8395, Note_on_c, 0, 83, 80
2, 8399, Note_on_c, 0, 81, 0
2, 8407, Note_on_c, 0, 84, 80
2, 8409, Note_on_c, 0, 55, 80
2, 8409, Note_on_c, 0, 60, 80
2, 8409, Note_on_c, 0, 64, 80
2, 8409, Note_on_c, 0, 72, 80
2, 8411, Note_on_c, 0, 82, 0
2, 8424, Note_on_c, 0, 83, 0
2, 8431, Note_on_c, 0, 60, 0
2, 8431, Note_on_c, 0, 72, 0
2, 8433, Note_on_c, 0, 64, 0
2, 8435, Note_on_c, 0, 84, 0
2, 8483, Note_on_c, 0, 55, 0
2, 8509, Note_on_c, 0, 57, 80
2, 8509, Note_on_c, 0, 72, 80
2, 8509, Note_on_c, 0, 76, 80
2, 8511, Note_on_c, 0, 45, 80
2, 8511, Note_on_c, 0, 81, 80
2, 8535, Note_on_c, 0, 45, 0
2, 8547, Note_on_c, 0, 76, 0
2, 8547, Note_on_c, 0, 81, 0
2, 8547, Note_on_c, 0, 72, 0
2, 8569, Note_on_c, 0, 79, 80
2, 8585, Note_on_c, 0, 57, 0
2, 8593, Note_on_c, 0, 79, 0
2, 8607, Note_on_c, 0, 43, 80
2, 8607, Note_on_c, 0, 55, 80
2, 8607, Note_on_c, 0, 76, 80
2, 8633, Note_on_c, 0, 55, 0
2, 8633, Note_on_c, 0, 43, 0
2, 8657, Note_on_c, 0, 76, 0
2, 8665, Note_on_c, 0, 54, 80
2, 8667, Note_on_c, 0, 42, 80
2, 8704, Control_c, 0, 64, 127
2, 8706, Note_on_c, 0, 72, 80
2, 8730, Note_on_c, 0, 72, 0
2, 8732, Note_on_c, 0, 42, 0
2, 8764, Note_on_c, 0, 72, 80
2, 8764, Note_on_c, 0, 84, 80
2, 8766, Control_c, 0, 64, 0
2, 8766, Note_on_c, 0, 78, 80
2, 8782, Note_on_c, 0, 78, 0
2, 8790, Note_on_c, 0, 72, 0
2, 8792, Note_on_c, 0, 84, 0
2, 8801, Note_on_c, 0, 57, 80
2, 8801, Note_on_c, 0, 62, 80
2, 8801, Note_on_c, 0, 71, 80
2, 8801, Note_on_c, 0, 78, 80
2, 8801, Note_on_c, 0, 83, 80
2, 8803, Note_on_c, 0, 60, 80
2, 8825, Note_on_c, 0, 60, 0
2, 8825, Note_on_c, 0, 78, 0
2, 8825, Note_on_c, 0, 57, 0
2, 8825, Note_on_c, 0, 62, 0
2, 8825, Note_on_c, 0, 83, 0
2, 8827, Note_on_c, 0, 71, 0
2, 8859, Note_on_c, 0, 72, 80
2, 8859, Note_on_c, 0, 78, 80
2, 8859, Note_on_c, 0, 84, 80
2, 8883, Note_on_c, 0, 84, 0
2, 8883, Note_on_c, 0, 78, 0
2, 8883, Note_on_c, 0, 72, 0
2, 8892, Note_on_c, 0, 38, 80
2, 8892, Note_on_c, 0, 73, 80
2, 8897, Note_on_c, 0, 85, 80
2, 8923, Note_on_c, 0, 85, 0
2, 8923, Note_on_c, 0, 73, 0
2, 8923, Note_on_c, 0, 38, 0
2, 8945, Note_on_c, 0, 54, 0
2, 8945, Note_on_c, 0, 86, 80
2, 8957, Note_on_c, 0, 74, 80
2, 8981, Note_on_c, 0, 74, 0
2, 8983, Note_on_c, 0, 86, 0
2, 8994, Note_on_c, 0, 54, 80
2, 8994, Note_on_c, 0, 57, 80
2, 8994, Note_on_c, 0, 60, 80
2, 8994, Note_on_c, 0, 62, 80
2, 8994, Note_on_c, 0, 73, 80
2, 9002, Note_on_c, 0, 85, 80
2, 9015, Note_on_c, 0, 62, 0
2, 9015, Note_on_c, 0, 60, 0
2, 9015, Note_on_c, 0, 57, 0
2, 9017, Note_on_c, 0, 85, 0
2, 9017, Note_on_c, 0, 73, 0
2, 9049, Note_on_c, 0, 86, 80
2, 9051, Note_on_c, 0, 74, 80
2, 9064, Note_on_c, 0, 54, 0
2, 9074, Note_on_c, 0, 74, 0
2, 9078, Note_on_c, 0, 86, 0
2, 9087, Note_on_c, 0, 73, 80
2, 9089, Note_on_c, 0, 45, 80
2, 9089, Note_on_c, 0, 57, 80
2, 9089, Note_on_c, 0, 85, 80
2, 9109, Control_c, 0, 64, 127
2, 9111, Note_on_c, 0, 45, 0
2, 9115, Note_on_c, 0, 85, 0
2, 9121, Note_on_c, 0, 73, 0
2, 9145, Note_on_c, 0, 74, 80
2, 9149, Note_on_c, 0, 86, 80
2, 9177, Control_c, 0, 64, 0
2, 9186, Note_on_c, 0, 54, 80
2, 9186, Note_on_c, 0, 60, 80
2, 9186, Note_on_c, 0, 62, 80
2, 9212, Note_on_c, 0, 62, 0
2, 9212, Note_on_c, 0, 54, 0
2, 9212, Note_on_c, 0, 60, 0
2, 9225, Note_on_c, 0, 74, 0
2, 9225, Note_on_c, 0, 86, 0
2, 9245, Note_on_c, 0, 76, 80
2, 9245, Note_on_c, 0, 78, 80
2, 9249, Note_on_c, 0, 88, 80
2, 9284, Note_on_c, 0, 38, 80
2, 9310, Note_on_c, 0, 38, 0
2, 9320, Note_on_c, 0, 76, 0
2, 9324, Note_on_c, 0, 88, 0
2, 9324, Note_on_c, 0, 78, 0
2, 9343, Note_on_c, 0, 74, 80
2, 9343, Note_on_c, 0, 78, 80
2, 9343, Note_on_c, 0, 81, 80
2, 9345, Note_on_c, 0, 57, 0
2, 9345, Note_on_c, 0, 86, 80
2, 9358, Note_on_c, 0, 81, 0
2, 9371, Note_on_c, 0, 86, 0
2, 9373, Note_on_c, 0, 74, 0
2, 9382, Note_on_c, 0, 54, 80
2, 9382, Note_on_c, 0, 57, 80
2, 9382, Note_on_c, 0, 60, 80
2, 9382, Note_on_c, 0, 62, 80
2, 9382, Note_on_c, 0, 81, 80
2, 9382, Note_on_c, 0, 84, 80
2, 9394, Note_on_c, 0, 72, 80
2, 9407, Note_on_c, 0, 72, 0
2, 9407, Note_on_c, 0, 60, 0
2, 9408, Note_on_c, 0, 81, 0
2, 9408, Note_on_c, 0, 78, 0
2, 9408, Note_on_c, 0, 54, 0
2, 9408, Note_on_c, 0, 62, 0
2, 9408, Note_on_c, 0, 84, 0
2, 9445, Note_on_c, 0, 69, 80
2, 9445, Note_on_c, 0, 81, 80
2, 9447, Note_on_c, 0, 57, 0
2, 9459, Note_on_c, 0, 81, 0
2, 9468, Note_on_c, 0, 69, 0
2, 9481, Note_on_c, 0, 59, 80
2, 9481, Note_on_c, 0, 72, 80
2, 9483, Note_on_c, 0, 77, 80
2, 9483, Note_on_c, 0, 81, 80
2, 9483, Note_on_c, 0, 84, 80
2, 9485, Note_on_c, 0, 47, 80
2, 9494, Control_c, 0, 64, 127
2, 9507, Note_on_c, 0, 47, 0
2, 9538, Note_on_c, 0, 72, 0
2, 9538, Note_on_c, 0, 77, 0
2, 9542, Note_on_c, 0, 84, 0
2, 9544, Note_on_c, 0, 81, 0
2, 9554, Control_c, 0, 64, 0
2, 9574, Note_on_c, 0, 62, 80
2, 9576, Note_on_c, 0, 55, 80
2, 9576, Note_on_c, 0, 65, 80
2, 9576, Note_on_c, 0, 71, 80
2, 9576, Note_on_c, 0, 77, 80
2, 9579, Note_on_c, 0, 79, 80
2, 9579, Note_on_c, 0, 83, 80
2, 9600, Note_on_c, 0, 65, 0
2, 9600, Note_on_c, 0, 55, 0
2, 9601, Note_on_c, 0, 62, 0
2, 9624, Note_on_c, 0, 77, 0
2, 9624, Note_on_c, 0, 71, 0
2, 9624, Note_on_c, 0, 79, 0
2, 9627, Note_on_c, 0, 83, 0
2, 9672, Note_on_c, 0, 43, 80
2, 9675, Note_on_c, 0, 70, 80
2, 9675, Note_on_c, 0, 77, 80
2, 9696, Note_on_c, 0, 70, 0
2, 9697, Note_on_c, 0, 77, 0
2, 9697, Note_on_c, 0, 43, 0
2, 9734, Note_on_c, 0, 59, 0
2, 9734, Note_on_c, 0, 71, 80
2, 9736, Note_on_c, 0, 77, 80
2, 9736, Note_on_c, 0, 79, 80
2, 9736, Note_on_c, 0, 83, 80
2, 9773, Note_on_c, 0, 62, 80
2, 9775, Note_on_c, 0, 55, 80
2, 9775, Note_on_c, 0, 59, 80
2, 9775, Note_on_c, 0, 65, 80
2, 9799, Note_on_c, 0, 65, 0
2, 9799, Note_on_c, 0, 55, 0
2, 9799, Note_on_c, 0, 79, 0
2, 9799, Note_on_c, 0, 77, 0
2, 9801, Note_on_c, 0, 71, 0
2, 9801, Note_on_c, 0, 62, 0
2, 9805, Note_on_c, 0, 83, 0
2, 9836, Note_on_c, 0, 66, 80
2, 9836, Note_on_c, 0, 72, 80
2, 9836, Note_on_c, 0, 76, 80
2, 9838, Note_on_c, 0, 59, 0
2, 9874, Control_c, 0, 64, 127
2, 9876, Note_on_c, 0, 45, 80
2, 9876, Note_on_c, 0, 57, 80
2, 9900, Note_on_c, 0, 45, 0
2, 9939, Control_c, 0, 64, 0
2, 9974, Note_on_c, 0, 54, 80
2, 9974, Note_on_c, 0, 60, 80
2, 9976, Note_on_c, 0, 50, 80
2, 9998, Note_on_c, 0, 50, 0
2, 9998, Note_on_c, 0, 54, 0
2, 9998, Note_on_c, 0, 60, 0
2, 10046, Note_on_c, 0, 57, 0
2, 10068, Note_on_c, 0, 43, 80
2, 10068, Note_on_c, 0, 55, 80
2, 10090, Note_on_c, 0, 43, 0
2, 10090, Note_on_c, 0, 76, 0
2, 10090, Note_on_c, 0, 72, 0
2, 10095, Note_on_c, 0, 66, 0
2, 10124, Note_on_c, 0, 71, 80
2, 10128, Note_on_c, 0, 67, 80
2, 10128, Note_on_c, 0, 74, 80
2, 10162, Note_on_c, 0, 59, 80
2, 10164, Note_on_c, 0, 62, 80
2, 10186, Note_on_c, 0, 62, 0
2, 10186, Note_on_c, 0, 67, 0
2, 10188, Note_on_c, 0, 74, 0
2, 10188, Note_on_c, 0, 59, 0
2, 10188, Note_on_c, 0, 71, 0
2, 10221, Note_on_c, 0, 67, 80
