 b, c, e, f
38201, Note_on_c, 85, 0
38203, Note_on_c, 73, 0
38225, Control_c, 64, 127
38241, Note_on_c, 73, 80
38241, Note_on_c, 85, 80
38243, Note_on_c, 55, 80
38243, Note_on_c, 58, 80
38289, Note_on_c, 58, 0
38289, Note_on_c, 55, 0
38303, Control_c, 64, 0
38310, Note_on_c, 82, 0
38312, Note_on_c, 76, 0
38312, Note_on_c, 79, 0
38340, Note_on_c, 72, 80
38340, Note_on_c, 84, 80
38344, Note_on_c, 73, 0
38366, Note_on_c, 85, 0
38376, Note_on_c, 40, 80
38376, Note_on_c, 55, 80
38407, Note_on_c, 82, 80
38409, Note_on_c, 84, 0
38421, Note_on_c, 72, 0
38423, Note_on_c, 40, 0
38423, Note_on_c, 55, 0
38430, Note_on_c, 82, 0
38436, Note_on_c, 84, 80
38468, Note_on_c, 82, 80
38472, Note_on_c, 84, 0
38505, Note_on_c, 79, 80
38507, Note_on_c, 82, 0
38507, Note_on_c, 55, 80
38507, Note_on_c, 58, 80
38507, Note_on_c, 60, 80
38520, Control_c, 64, 127
38552, Note_on_c, 60, 0
38554, Note_on_c, 55, 0
38554, Note_on_c, 58, 0
38570, Note_on_c, 76, 80
38574, Note_on_c, 79, 0
38602, Control_c, 64, 0
38640, Note_on_c, 52, 80
38641, Note_on_c, 64, 0
38641, Note_on_c, 36, 80
38723, Note_on_c, 78, 80
38725, Note_on_c, 76, 0
38762, Note_on_c, 52, 0
38768, Note_on_c, 79, 80
38770, Note_on_c, 78, 0
38770, Note_on_c, 53, 80
38772, Note_on_c, 38, 80
38774, Note_on_c, 36, 0
38833, Note_on_c, 85, 80
38837, Note_on_c, 79, 0
38895, Note_on_c, 53, 0
38903, Note_on_c, 39, 80
38903, Note_on_c, 54, 80
38906, Note_on_c, 38, 0
38932, Note_on_c, 84, 80
38934, Note_on_c, 85, 0
38962, Note_on_c, 84, 0
38966, Note_on_c, 85, 80
39000, Note_on_c, 84, 80
39001, Note_on_c, 85, 0
39027, Note_on_c, 54, 0
39031, Note_on_c, 78, 80
39033, Note_on_c, 55, 80
39035, Note_on_c, 40, 80
39037, Note_on_c, 84, 0
39039, Note_on_c, 39, 0
39096, Note_on_c, 79, 80
39098, Note_on_c, 78, 0
39136, Note_on_c, 55, 0
39144, Note_on_c, 41, 80
39147, Note_on_c, 40, 0
39155, Note_on_c, 48, 80
39163, Note_on_c, 77, 80
39163, Note_on_c, 82, 80
39165, Note_on_c, 56, 80
39167, Note_on_c, 79, 0
39215, Note_on_c, 48, 0
39248, Note_on_c, 72, 80
39252, Note_on_c, 77, 0
39252, Note_on_c, 82, 0
39291, Note_on_c, 74, 80
39293, Note_on_c, 60, 80
39293, Note_on_c, 62, 80
39293, Note_on_c, 65, 80
39295, Note_on_c, 72, 0
39343, Note_on_c, 56, 0
39343, Note_on_c, 60, 0
39343, Note_on_c, 65, 0
39355, Note_on_c, 41, 0
39362, Note_on_c, 74, 0
39410, Control_c, 64, 127
39427, Note_on_c, 80, 80
39429, Note_on_c, 74, 80
39429, Note_on_c, 77, 80
39431, Note_on_c, 41, 80
39431, Note_on_c, 56, 80
39432, Note_on_c, 62, 0
39453, Note_on_c, 77, 0
39453, Note_on_c, 80, 0
39453, Note_on_c, 74, 0
39458, Note_on_c, 72, 80
39486, Note_on_c, 72, 0
39492, Note_on_c, 77, 80
39492, Note_on_c, 80, 80
39494, Note_on_c, 74, 80
39516, Note_on_c, 74, 0
39516, Note_on_c, 77, 0
39516, Note_on_c, 80, 0
39526, Note_on_c, 72, 80
39531, Note_on_c, 56, 0
39553, Note_on_c, 72, 0
39557, Note_on_c, 80, 80
39559, Note_on_c, 58, 80
39559, Note_on_c, 74, 80
39559, Note_on_c, 77, 80
39561, Note_on_c, 43, 80
39565, Note_on_c, 41, 0
39585, Note_on_c, 77, 0
39585, Note_on_c, 74, 0
39585, Note_on_c, 80, 0
39589, Control_c, 64, 0
39591, Note_on_c, 72, 80
39617, Note_on_c, 72, 0
39623, Note_on_c, 74, 80
39623, Note_on_c, 77, 80
39623, Note_on_c, 80, 80
39647, Note_on_c, 80, 0
39647, Note_on_c, 74, 0
39647, Note_on_c, 77, 0
39654, Note_on_c, 72, 80
39668, Note_on_c, 58, 0
39686, Note_on_c, 80, 80
39688, Note_on_c, 60, 80
39688, Note_on_c, 74, 80
39688, Note_on_c, 77, 80
39690, Note_on_c, 44, 80
39694, Note_on_c, 43, 0
39745, Note_on_c, 74, 0
39745, Note_on_c, 80, 0
39745, Note_on_c, 72, 0
39745, Note_on_c, 77, 0
39751, Note_on_c, 84, 80
39751, Note_on_c, 87, 80
39753, Note_on_c, 75, 80
39791, Note_on_c, 60, 0
39818, Note_on_c, 38, 80
39818, Note_on_c, 54, 80
39822, Note_on_c, 44, 0
39840, Note_on_c, 84, 0
39852, Note_on_c, 75, 0
39860, Note_on_c, 87, 0
39876, Note_on_c, 81, 80
39878, Note_on_c, 69, 80
39878, Note_on_c, 78, 80
39926, Note_on_c, 78, 0
39944, Note_on_c, 86, 80
39946, Note_on_c, 74, 80
39948, Note_on_c, 39, 80
39948, Note_on_c, 55, 80
39950, Note_on_c, 54, 0
39950, Note_on_c, 69, 0
39952, Note_on_c, 38, 0
40011, Note_on_c, 81, 0
40011, Note_on_c, 74, 0
40073, Note_on_c, 72, 80
40073, Note_on_c, 74, 80
40073, Note_on_c, 78, 80
40073, Note_on_c, 81, 80
40073, Note_on_c, 84, 80
40075, Note_on_c, 86, 0
40075, Note_on_c, 57, 80
40077, Note_on_c, 55, 0
40077, Note_on_c, 42, 80
40080, Note_on_c, 39, 0
40090, Control_c, 64, 127
40136, Control_c, 64, 0
40140, Note_on_c, 84, 0
40140, Note_on_c, 81, 0
40142, Note_on_c, 72, 0
40142, Note_on_c, 74, 0
40142, Note_on_c, 78, 0
40185, Note_on_c, 39, 80
40187, Note_on_c, 57, 0
40191, Note_on_c, 42, 0
40202, Note_on_c, 82, 80
40202, Note_on_c, 84, 80
40204, Note_on_c, 55, 80
40204, Note_on_c, 60, 80
40204, Note_on_c, 72, 80
40204, Note_on_c, 75, 80
40204, Note_on_c, 79, 80
40206, Note_on_c, 46, 80
40228, Note_on_c, 79, 0
40228, Note_on_c, 75, 0
40228, Note_on_c, 72, 0
40228, Note_on_c, 84, 0
40228, Note_on_c, 82, 0
40250, Note_on_c, 55, 0
40252, Note_on_c, 46, 0
40288, Control_c, 64, 127
40294, Note_on_c, 72, 80
40294, Note_on_c, 79, 80
40294, Note_on_c, 82, 80
40294, Note_on_c, 84, 80
40296, Note_on_c, 75, 80
40345, Note_on_c, 55, 80
40345, Note_on_c, 58, 80
40345, Note_on_c, 63, 80
40369, Note_on_c, 75, 0
40369, Note_on_c, 79, 0
40369, Note_on_c, 72, 0
40369, Note_on_c, 84, 0
40369, Note_on_c, 82, 0
40373, Control_c, 64, 0
40393, Note_on_c, 55, 0
40393, Note_on_c, 63, 0
40393, Note_on_c, 58, 0
40407, Note_on_c, 72, 80
40407, Note_on_c, 75, 80
40407, Note_on_c, 79, 80
40407, Note_on_c, 82, 80
40407, Note_on_c, 84, 80
40423, Control_c, 64, 127
40440, Control_c, 64, 0
40467, Note_on_c, 39, 0
40475, Note_on_c, 79, 0
40475, Note_on_c, 75, 0
40475, Note_on_c, 82, 0
40475, Note_on_c, 43, 80
40475, Note_on_c, 58, 80
40477, Note_on_c, 60, 0
40566, Note_on_c, 79, 80
40566, Note_on_c, 82, 80
40570, Note_on_c, 72, 0
40570, Note_on_c, 84, 0
40608, Note_on_c, 78, 80
40608, Note_on_c, 81, 80
40611, Note_on_c, 42, 80
40611, Note_on_c, 57, 80
40613, Note_on_c, 58, 0
40613, Note_on_c, 79, 0
40613, Note_on_c, 82, 0
40615, Note_on_c, 43, 0
40697, Note_on_c, 79, 80
40697, Note_on_c, 82, 80
40699, Note_on_c, 78, 0
40699, Note_on_c, 81, 0
40742, Note_on_c, 72, 80
40742, Note_on_c, 80, 80
40744, Note_on_c, 41, 80
40744, Note_on_c, 56, 80
40746, Note_on_c, 57, 0
40746, Note_on_c, 79, 0
40746, Note_on_c, 82, 0
40748, Note_on_c, 42, 0
40789, Control_c, 64, 127
40809, Note_on_c, 72, 0
40827, Note_on_c, 77, 80
40833, Note_on_c, 80, 0
40874, Note_on_c, 58, 80
40874, Note_on_c, 62, 80
40874, Note_on_c, 65, 80
40874, Note_on_c, 72, 80
40876, Note_on_c, 77, 0
40902, Control_c, 64, 0
40922, Note_on_c, 62, 0
40922, Note_on_c, 65, 0
40924, Note_on_c, 58, 0
40924, Note_on_c, 56, 0
40966, Note_on_c, 74, 80
40968, Note_on_c, 72, 0
41003, Note_on_c, 41, 0
41009, Note_on_c, 50, 80
41009, Note_on_c, 68, 80
41009, Note_on_c, 70, 80
41009, Note_on_c, 79, 80
41011, Note_on_c, 74, 0
41011, Note_on_c, 34, 80
41076, Note_on_c, 70, 0
41076, Note_on_c, 68, 0
41088, Control_c, 64, 127
41093, Note_on_c, 74, 80
41099, Note_on_c, 79, 0
41138, Note_on_c, 58, 80
41138, Note_on_c, 62, 80
41138, Note_on_c, 65, 80
41138, Note_on_c, 68, 80
41138, Note_on_c, 77, 80
41140, Note_on_c, 56, 80
41144, Note_on_c, 74, 0
41202, Control_c, 64, 0
41208, Note_on_c, 77, 0
41208, Note_on_c, 62, 0
41208, Note_on_c, 65, 0
41208, Note_on_c, 58, 0
41208, Note_on_c, 68, 0
41209, Note_on_c, 56, 0
41209, Note_on_c, 50, 0
41209, Note_on_c, 34, 0
41251, Note_on_c, 39, 80
41271, Note_on_c, 46, 80
41271, Note_on_c, 55, 80
41271, Note_on_c, 67, 80
41271, Note_on_c, 75, 80
41338, Note_on_c, 75, 0
41338, Note_on_c, 55, 0
41338, Note_on_c, 67, 0
41340, Note_on_c, 46, 0
41340, Note_on_c, 39, 0
41401, Note_on_c, 61, 80
41401, Note_on_c, 70, 80
41403, Note_on_c, 51, 80
41469, Note_on_c, 70, 0
41469, Note_on_c, 61, 0
41487, Note_on_c, 75, 80
41524, Note_on_c, 75, 0
41532, Note_on_c, 60, 80
41532, Note_on_c, 69, 80
41601, Note_on_c, 69, 0
41601, Note_on_c, 60, 0
41617, Note_on_c, 75, 80
41653, Note_on_c, 75, 0
41661, Note_on_c, 68, 80
41663, Note_on_c, 59, 80
41732, Note_on_c, 59, 0
41732, Note_on_c, 68, 0
41750, Note_on_c, 75, 80
41778, Control_c, 64, 127
41796, Note_on_c, 58, 80
41796, Note_on_c, 67, 80
41796, Note_on_c, 70, 80
41839, Note_on_c, 70, 0
41839, Note_on_c, 75, 0
41841, Note_on_c, 51, 0
41841, Note_on_c, 58, 0
41841, Note_on_c, 67, 0
41857, Control_c, 64, 0
41927, Note_on_c, 69, 80
41927, Note_on_c, 72, 80
41928, Note_on_c, 42, 80
41928, Note_on_c, 51, 80
41928, Note_on_c, 57, 80
41952, Note_on_c, 72, 0
41952, Note_on_c, 69, 0
41958, Note_on_c, 60, 80
41960, Note_on_c, 63, 80
41984, Note_on_c, 63, 0
41984, Note_on_c, 60, 0
41990, Note_on_c, 69, 80
41990, Note_on_c, 72, 80
42016, Note_on_c, 72, 0
42016, Note_on_c, 69, 0
42022, Note_on_c, 60, 80
42022, Note_on_c, 63, 80
42035, Control_c, 64, 127
42045, Note_on_c, 63, 0
42045, Note_on_c, 60, 0
42052, Note_on_c, 69, 80
42052, Note_on_c, 72, 80
42078, Note_on_c, 72, 0
42078, Note_on_c, 69, 0
42086, Note_on_c, 60, 80
42086, Note_on_c, 63, 80
42110, Note_on_c, 60, 0
42112, Note_on_c, 63, 0
42118, Note_on_c, 69, 80
42118, Note_on_c, 72, 80
42144, Note_on_c, 72, 0
42144, Note_on_c, 69, 0
42151, Note_on_c, 63, 80
42153, Note_on_c, 60, 80
42181, Note_on_c, 69, 80
42181, Note_on_c, 72, 80
42187, Note_on_c, 51, 0
42187, Note_on_c, 57, 0
42187, Note_on_c, 42, 0
42224, Note_on_c, 72, 0
42226, Note_on_c, 63, 0
42226, Note_on_c, 69, 0
42226, Note_on_c, 60, 0
42274, Control_c, 64, 0
42313, Note_on_c, 41, 80
42313, Note_on_c, 56, 80
42401, Note_on_c, 58, 80
42405, Note_on_c, 56, 0
42436, Note_on_c, 58, 0
42444, Note_on_c, 65, 80
42448, Note_on_c, 44, 80
42450, Note_on_c, 41, 0
42539, Note_on_c, 56, 80
42541, Note_on_c, 65, 0
42575, Note_on_c, 56, 0
42580, Note_on_c, 58, 80
42582, Note_on_c, 50, 80
42584, Note_on_c, 44, 0
42670, Note_on_c, 65, 80
42673, Note_on_c, 58, 0
42707, Note_on_c, 65, 0
42717, Note_on_c, 53, 80
42717, Note_on_c, 56, 80
42720, Note_on_c, 50, 0
42800, Note_on_c, 56, 0
42804, Note_on_c, 58, 80
42820, Note_on_c, 58, 0
42850, Note_on_c, 50, 80
42850, Note_on_c, 56, 80
42850, Note_on_c, 58, 80
42850, Note_on_c, 65, 80
42856, Note_on_c, 53, 0
42876, Note_on_c, 58, 0
42876, Note_on_c, 65, 0
42876, Note_on_c, 56, 0
42898, Control_c, 64, 127
42939, Note_on_c, 56, 80
42939, Note_on_c, 58, 80
42939, Note_on_c, 65, 80
42983, Note_on_c, 51, 80
42986, Note_on_c, 50, 0
43007, Note_on_c, 65, 0
43007, Note_on_c, 56, 0
43007, Note_on_c, 58, 0
43010, Control_c, 64, 0
43060, Note_on_c, 56, 80
43060, Note_on_c, 58, 80
43060, Note_on_c, 65, 80
43062, Control_c, 64, 127
43118, Note_on_c, 53, 80
43122, Note_on_c, 51, 0
43146, Control_c, 64, 0
43203, Note_on_c, 51, 80
43209, Note_on_c, 53, 0
43239, Note_on_c, 51, 0
43247, Note_on_c, 50, 80
43250, Note_on_c, 56, 0
43250, Note_on_c, 65, 0
43250, Note_on_c, 58, 0
43336, Note_on_c, 48, 80
43340, Note_on_c, 50, 0
43373, Note_on_c, 48, 0
43379, Note_on_c, 46, 80
43379, Note_on_c, 55, 80
43464, Note_on_c, 58, 80
43470, Note_on_c, 55, 0
43504, Note_on_c, 58, 0
43510, Note_on_c, 63, 80
43512, Note_on_c, 43, 80
43513, Note_on_c, 46, 0
43597, Note_on_c, 55, 80
43603, Note_on_c, 63, 0
43632, Note_on_c, 55, 0
43642, Note_on_c, 39, 80
43642, Note_on_c, 58, 80
43646, Note_on_c, 43, 0
43729, Note_on_c, 63, 80
43733, Note_on_c, 58, 0
43765, Note_on_c, 63, 0
43771, Note_on_c, 55, 80
43773, Note_on_c, 34, 80
43775, Note_on_c, 39, 0
43848, Note_on_c, 55, 0
43853, Note_on_c, 58, 80
43872, Note_on_c, 58, 0
43899, Note_on_c, 55, 80
43899, Note_on_c, 58, 80
43899, Note_on_c, 63, 80
43901, Note_on_c, 39, 80
43903, Note_on_c, 34, 0
43915, Control_c, 64, 127
43924, Note_on_c, 63, 0
43926, Note_on_c, 55, 0
43926, Note_on_c, 58, 0
43988, Note_on_c, 55, 80
43988, Note_on_c, 58, 80
43988, Note_on_c, 63, 80
44034, Note_on_c, 43, 80
44038, Note_on_c, 39, 0
44045, Note_on_c, 63, 0
44045, Note_on_c, 55, 0
44045, Note_on_c, 58, 0
44112, Note_on_c, 55, 80
44112, Note_on_c, 58, 80
44112, Note_on_c, 63, 80
44166, Note_on_c, 48, 80
44170, Note_on_c, 43, 0
44194, Control_c, 64, 0
44254, Note_on_c, 46, 80
44257, Note_on_c, 48, 0
44293, Note_on_c, 46, 0
44301, Note_on_c, 63, 0
44301, Note_on_c, 44, 80
44303, Note_on_c, 58, 0
44303, Note_on_c, 55, 0
44384, Note_on_c, 43, 80
44390, Note_on_c, 44, 0
44422, Note_on_c, 43, 0
44429, Note_on_c, 41, 80
44429, Note_on_c, 56, 80
44517, Note_on_c, 58, 80
44520, Note_on_c, 56, 0
44552, Note_on_c, 58, 0
44558, Note_on_c, 44, 80
44558, Note_on_c, 65, 80
44562, Note_on_c, 41, 0
44643, Note_on_c, 56, 80
44645, Note_on_c, 65, 0
44679, Note_on_c, 56, 0
44685, Note_on_c, 50, 80
44685, Note_on_c, 58, 80
44690, Note_on_c, 44, 0
44772, Note_on_c, 65, 80
44776, Note_on_c, 58, 0
44808, Note_on_c, 65, 0
44813, Note_on_c, 53, 80
44813, Note_on_c, 56, 80
44819, Note_on_c, 50, 0
44899, Note_on_c, 56, 0
44904, Note_on_c, 58, 80
44921, Note_on_c, 58, 0
44949, Note_on_c, 58, 80
44949, Note_on_c, 65, 80
44951, Note_on_c, 50, 80
44951, Note_on_c, 56, 80
44954, Note_on_c, 53, 0
44962, Control_c, 64, 127
44974, Note_on_c, 58, 0
44974, Note_on_c, 56, 0
44974, Note_on_c, 65, 0
45037, Note_on_c, 56, 80
45037, Note_on_c, 58, 80
45037, Note_on_c, 65, 80
45085, Note_on_c, 46, 80
45089, Note_on_c, 50, 0
45111, Note_on_c, 65, 0
45111, Note_on_c, 58, 0
45113, Note_on_c, 56, 0
45137, Note_on_c, 46, 0
45165, Note_on_c, 58, 80
45165, Note_on_c, 65, 80
45167, Note_on_c, 56, 80
45220, Note_on_c, 46, 80
45312, Note_on_c, 47, 80
45315, Note_on_c, 46, 0
45317, Control_c, 64, 0
45349, Note_on_c, 47, 0
45353, Note_on_c, 48, 80
45442, Note_on_c, 50, 80
45444, Note_on_c, 58, 0
45444, Note_on_c, 65, 0
45446, Note_on_c, 48, 0
45446, Note_on_c, 56, 0
45481, Note_on_c, 50, 0
45489, Note_on_c, 39, 80
45489, Note_on_c, 51, 80
45489, Note_on_c, 55, 80
45489, Note_on_c, 58, 80
45489, Note_on_c, 63, 80
45556, Note_on_c, 63, 0
45556, Note_on_c, 55, 0
45556, Note_on_c, 39, 0
45556, Note_on_c, 51, 0
45556, Note_on_c, 58, 0
45620, Note_on_c, 51, 80
45620, Note_on_c, 55, 80
45642, Note_on_c, 56, 80
45644, Note_on_c, 55, 0
45644, Note_on_c, 52, 80
45646, Note_on_c, 51, 0
45666, Note_on_c, 53, 80
45666, Note_on_c, 57, 80
45670, Note_on_c, 52, 0
45670, Note_on_c, 56, 0
45688, Note_on_c, 54, 80
45688, Note_on_c, 58, 80
45690, Note_on_c, 57, 0
45692, Note_on_c, 53, 0
45712, Note_on_c, 55, 80
45712, Note_on_c, 59, 80
45714, Note_on_c, 58, 0
45716, Note_on_c, 54, 0
45732, Note_on_c, 56, 80
45732, Note_on_c, 60, 80
45736, Note_on_c, 55, 0
45736, Note_on_c, 59, 0
45754, Note_on_c, 58, 80
45756, Note_on_c, 54, 80
45758, Note_on_c, 60, 0
45760, Note_on_c, 56, 0
45790, Note_on_c, 58, 0
45790, Note_on_c, 54, 0
45797, Note_on_c, 55, 80
45797, Note_on_c, 59, 80
45833, Note_on_c, 55, 0
45842, Note_on_c, 56, 80
45842, Note_on_c, 60, 80
45844, Note_on_c, 59, 0
45878, Note_on_c, 60, 0
45880, Note_on_c, 56, 0
45886, Note_on_c, 58, 80
45886, Note_on_c, 62, 80
45923, Note_on_c, 62, 0
45923, Note_on_c, 58, 0
45929, Note_on_c, 57, 80
45929, Note_on_c, 60, 80
45962, Note_on_c, 60, 0
45964, Note_on_c, 57, 0
45968, Note_on_c, 59, 80
45970, Note_on_c, 56, 80
45996, Note_on_c, 56, 0
46006, Note_on_c, 59, 0
46013, Note_on_c, 34, 80
46013, Note_on_c, 58, 80
46061, Control_c, 64, 127
46083, Note_on_c, 67, 80
46143, Control_c, 64, 0
46204, Note_on_c, 58, 0
46206, Note_on_c, 34, 0
46228, Note_on_c, 67, 0
46236, Note_on_c, 62, 80
46272, Note_on_c, 62, 0
46279, Note_on_c, 65, 80
46367, Note_on_c, 63, 80
46370, Note_on_c, 65, 0
46406, Note_on_c, 63, 0
46412, Note_on_c, 62, 80
46505, Note_on_c, 60, 80
46509, Note_on_c, 62, 0
46538, Note_on_c, 60, 0
46546, Note_on_c, 68, 80
46548, Note_on_c, 56, 80
46550, Note_on_c, 41, 80
46582, Note_on_c, 56, 0
46633, Note_on_c, 70, 80
46637, Note_on_c, 68, 0
46673, Note_on_c, 70, 0
46677, Note_on_c, 77, 80
46679, Note_on_c, 58, 80
46679, Note_on_c, 62, 80
46679, Note_on_c, 65, 80
46680, Note_on_c, 56, 80
46716, Note_on_c, 56, 0
46716, Note_on_c, 62, 0
46716, Note_on_c, 58, 0
46716, Note_on_c, 65, 0
46718, Note_on_c, 41, 0
46761, Note_on_c, 68, 80
46765, Note_on_c, 77, 0
46797, Note_on_c, 68, 0
46804, Note_on_c, 50, 80
46804, Note_on_c, 70, 80
46806, Note_on_c, 34, 80
46840, Note_on_c, 50, 0
46890, Note_on_c, 77, 80
46894, Note_on_c, 70, 0
46925, Note_on_c, 77, 0
46933, Note_on_c, 62, 80
46933, Note_on_c, 65, 80
46933, Note_on_c, 68, 80
46935, Note_on_c, 56, 80
46935, Note_on_c, 58, 80
46967, Note_on_c, 65, 0
46968, Note_on_c, 62, 0
46968, Note_on_c, 34, 0
46968, Note_on_c, 56, 0
46968, Note_on_c, 58, 0
47012, Note_on_c, 68, 0
47019, Note_on_c, 70, 80
47033, Note_on_c, 70, 0
47061, Note_on_c, 68, 80
47061, Note_on_c, 77, 80
47063, Note_on_c, 56, 80
47063, Note_on_c, 70, 80
47064, Note_on_c, 41, 80
47087, Note_on_c, 70, 0
47087, Note_on_c, 77, 0
47087, Note_on_c, 68, 0
47098, Control_c, 64, 127
47100, Note_on_c, 56, 0
47136, Note_on_c, 68, 80
47136, Note_on_c, 70, 80
47136, Note_on_c, 77, 80
47189, Note_on_c, 62, 80
47189, Note_on_c, 65, 80
47191, Note_on_c, 56, 80
47191, Note_on_c, 58, 80
47213, Note_on_c, 77, 0
47215, Note_on_c, 68, 0
47227, Note_on_c, 65, 0
47227, Note_on_c, 70, 0
47227, Note_on_c, 62, 0
47227, Note_on_c, 58, 0
47227, Note_on_c, 56, 0
47229, Note_on_c, 41, 0
47268, Note_on_c, 70, 80
47268, Note_on_c, 77, 80
47270, Note_on_c, 68, 80
47324, Note_on_c, 46, 80
47326, Note_on_c, 34, 80
47352, Control_c, 64, 0
47411, Note_on_c, 47, 80
47413, Note_on_c, 35, 80
47415, Note_on_c, 46, 0
47417, Note_on_c, 34, 0
47448, Note_on_c, 47, 0
47450, Note_on_c, 35, 0
47456, Note_on_c, 77, 0
47456, Note_on_c, 36, 80
47456, Note_on_c, 48, 80
47458, Note_on_c, 68, 0
47458, Note_on_c, 70, 0
47544, Note_on_c, 50, 80
47545, Note_on_c, 38, 80
47549, Note_on_c, 36, 0
47549, Note_on_c, 48, 0
47581, Note_on_c, 50, 0
47581, Note_on_c, 38, 0
47587, Note_on_c, 55, 80
47587, Note_on_c, 67, 80
47589, Note_on_c, 39, 80
47626, Note_on_c, 55, 0
47678, Note_on_c, 70, 80
47682, Note_on_c, 67, 0
47713, Note_on_c, 70, 0
47719, Note_on_c, 75, 80
47723, Note_on_c, 58, 80
47723, Note_on_c, 60, 80
47723, Note_on_c, 63, 80
47725, Note_on_c, 55, 80
47759, Note_on_c, 55, 0
47759, Note_on_c, 60, 0
47759, Note_on_c, 58, 0
47759, Note_on_c, 63, 0
47760, Note_on_c, 39, 0
47810, Note_on_c, 67, 80
47812, Note_on_c, 75, 0
47850, Note_on_c, 67, 0
47857, Note_on_c, 58, 80
47857, Note_on_c, 70, 80
47861, Note_on_c, 43, 80
47895, Note_on_c, 58, 0
47945, Note_on_c, 75, 80
47951, Note_on_c, 70, 0
47980, Note_on_c, 75, 0
47990, Note_on_c, 55, 80
47990, Note_on_c, 58, 80
47990, Note_on_c, 60, 80
47990, Note_on_c, 63, 80
47990, Note_on_c, 67, 80
48027, Note_on_c, 63, 0
48027, Note_on_c, 60, 0
48027, Note_on_c, 58, 0
48027, Note_on_c, 43, 0
48027, Note_on_c, 55, 0
48071, Note_on_c, 67, 0
48078, Note_on_c, 70, 80
48095, Note_on_c, 70, 0
48119, Note_on_c, 70, 80
48119, Note_on_c, 75, 80
48120, Note_on_c, 67, 80
48122, Note_on_c, 39, 80
48122, Note_on_c, 55, 80
48144, Note_on_c, 67, 0
48144, Note_on_c, 70, 0
48144, Note_on_c, 75, 0
48156, Note_on_c, 55, 0
48168, Control_c, 64, 127
48195, Note_on_c, 67, 80
48195, Note_on_c, 70, 80
48195, Note_on_c, 75, 80
48253, Note_on_c, 55, 80
48253, Note_on_c, 58, 80
48253, Note_on_c, 60, 80
48253, Note_on_c, 63, 80
48275, Note_on_c, 75, 0
48275, Note_on_c, 70, 0
48275, Note_on_c, 67, 0
48281, Control_c, 64, 0
48287, Note_on_c, 58, 0
48287, Note_on_c, 55, 0
48287, Note_on_c, 63, 0
48287, Note_on_c, 60, 0
48290, Note_on_c, 39, 0
48324, Note_on_c, 67, 80
48324, Note_on_c, 70, 80
48324, Note_on_c, 75, 80
48330, Control_c, 64, 127
48378, Control_c, 64, 0
48380, Note_on_c, 55, 80
48382, Note_on_c, 39, 80
48449, Note_on_c, 75, 0
48449, Note_on_c, 67, 0
48449, Note_on_c, 70, 0
48514, Note_on_c, 53, 80
48518, Note_on_c, 55, 0
48518, Note_on_c, 37, 80
48520, Note_on_c, 39, 0
48647, Note_on_c, 72, 80
48648, Note_on_c, 52, 80
48650, Note_on_c, 36, 80
48654, Note_on_c, 53, 0
48656, Note_on_c, 37, 0
48684, Note_on_c, 72, 0
48688, Note_on_c, 52, 0
48690, Note_on_c, 74, 80
48733, Note_on_c, 72, 80
48737, Note_on_c, 74, 0
48778, Note_on_c, 71, 80
48780, Note_on_c, 55, 80
48780, Note_on_c, 58, 80
48780, Note_on_c, 60, 80
48780, Note_on_c, 64, 80
48782, Note_on_c, 72, 0
48816, Note_on_c, 60, 0
48816, Note_on_c, 58, 0
48816, Note_on_c, 55, 0
48816, Note_on_c, 64, 0
48817, Note_on_c, 36, 0
48867, Note_on_c, 72, 80
48871, Note_on_c, 71, 0
48905, Note_on_c, 72, 0
48911, Note_on_c, 76, 80
48914, Note_on_c, 43, 80
48914, Note_on_c, 58, 80
48960, Note_on_c, 58, 0
49000, Note_on_c, 72, 80
49002, Note_on_c, 76, 0
49035, Note_on_c, 72, 0
49041, Note_on_c, 79, 80
49045, Note_on_c, 55, 80
49049, Note_on_c, 40, 80
49051, Note_on_c, 43, 0
49092, Note_on_c, 55, 0
49129, Note_on_c, 76, 80
49133, Note_on_c, 79, 0
49165, Note_on_c, 76, 0
49169, Note_on_c, 40, 0
49171, Note_on_c, 85, 80
49175, Note_on_c, 52, 80
49178, Note_on_c, 37, 80
49190, Control_c, 64, 127
49246, Note_on_c, 52, 0
49305, Note_on_c, 53, 80
49307, Note_on_c, 38, 80
49311, Note_on_c, 37, 0
49348, Note_on_c, 53, 0
49367, Control_c, 64, 0
49387, Note_on_c, 84, 80
49391, Note_on_c, 85, 0
49424, Note_on_c, 84, 0
49432, Note_on_c, 82, 80
49438, Note_on_c, 40, 80
49438, Note_on_c, 55, 80
49441, Note_on_c, 38, 0
49458, Note_on_c, 82, 0
49465, Note_on_c, 79, 80
49484, Note_on_c, 55, 0
49491, Note_on_c, 79, 0
49497, Note_on_c, 82, 80
49529, Note_on_c, 79, 80
49533, Note_on_c, 82, 0
49562, Note_on_c, 60, 80
49562, Note_on_c, 64, 80
49562, Note_on_c, 76, 80
49564, Note_on_c, 79, 0
49564, Note_on_c, 55, 80
49564, Note_on_c, 58, 80
49598, Note_on_c, 64, 0
49598, Note_on_c, 60, 0
49600, Note_on_c, 40, 0
49600, Note_on_c, 55, 0
49600, Note_on_c, 58, 0
49628, Note_on_c, 72, 80
49630, Note_on_c, 76, 0
49676, Note_on_c, 72, 0
49678, Note_on_c, 41, 80
49691, Note_on_c, 77, 80
49695, Note_on_c, 48, 80
